Album,Artist,City,Company,Composer,Country,CustomerID,Email,FirstName,Genre,InvoiceDate,InvoiceID,LastName,MediaType,Phone,PostalCode,Region,State,Track,Bytes,Milliseconds,Number of Records,Quantity,Sales,UnitPrice
Back to Black,Amy Winehouse,Boston,,,USA,23,johngordon22@yahoo.com,John,R&B/Soul,7/21/10 00:00,212,Gordon,Protected AAC audio file,+1 (617) 522-1333,2113,North  America,MA,You Know I'm No Good (feat. Ghostface Killah),3.26M,202320,1,5,4.95,0.99
Frank,Amy Winehouse,Tucson,,"Astor Campbell, Delroy ""Chris"" Cooper, Donovan Jackson, Dorothy Fields, Earl Chinna Smith, Felix Howard, Gordon Williams, James Moody, Jimmy McHugh, Matt Rowe, Salaam Remi & Stefan Skarbek",USA,27,patrick.gray@aol.com,Patrick,Pop,7/22/10 00:00,213,Gray,Protected AAC audio file,+1 (520) 622-4200,85719,North  America,AZ,Amy Amy Amy (Outro),10.56M,663426,1,1,0.99,0.99
Mendelssohn: A Midsummer Night's Dream,Philharmonia Orchestra & Sir Neville Marriner,Tucson,,,USA,27,patrick.gray@aol.com,Patrick,Classical,7/22/10 00:00,213,Gray,Protected AAC audio file,+1 (520) 622-4200,85719,North  America,AZ,"A Midsummer Night's Dream, Op.61 Incidental Music: No.7 Notturno",6.50M,387826,1,2,1.98,0.99
GÃ³recki: Symphony No. 3,Adrian Leaper & Doreen de Feis,Tucson,,Henryk GÃ³recki,USA,27,patrick.gray@aol.com,Patrick,Classical,7/22/10 00:00,213,Gray,Protected AAC audio file,+1 (520) 622-4200,85719,North  America,AZ,"Symphony No. 3 Op. 36 for Orchestra and Soprano ""Symfonia Piesni Zalosnych""  Lento E Largo - Tranquillissimo",9.27M,567494,1,3,2.97,0.99
"Szymanowski: Piano Works, Vol. 1",Martin Roscoe,Tucson,,Karol Szymanowski,USA,27,patrick.gray@aol.com,Patrick,Classical,7/22/10 00:00,213,Gray,Protected AAC audio file,+1 (520) 622-4200,85719,North  America,AZ,"Metopes, Op. 29: Calypso",5.55M,333669,1,4,3.96,0.99
Frank,Amy Winehouse,Tucson,,Luke Smith,USA,27,patrick.gray@aol.com,Patrick,Pop,7/22/10 00:00,213,Gray,Protected AAC audio file,+1 (520) 622-4200,85719,North  America,AZ,Take the Box,3.28M,199160,1,4,3.96,0.99
Weill: The Seven Deadly Sins,Kent Nagano and Orchestre de l'OpÃ©ra de Lyon,Tucson,,Kurt Weill,USA,27,patrick.gray@aol.com,Patrick,Classical,7/22/10 00:00,213,Gray,Protected AAC audio file,+1 (520) 622-4200,85719,North  America,AZ,Symphony No. 2: III. Allegro vivace,6.13M,376510,1,5,4.95,0.99
Big Ones,Aerosmith,Yellowknife,,"Steven Tyler, Joe Perry, Desmond Child",Canada,33,ellie.sullivan@shaw.ca,Ellie,Rock,7/25/10 00:00,214,Sullivan,MPEG audio file,+1 (867) 920-2233,X1A 1N6,North  America,NT,What It Takes,10.14M,310622,1,1,0.99,0.99
Jagged Little Pill,Alanis Morissette,Yellowknife,,Alanis Morissette & Glenn Ballard,Canada,33,ellie.sullivan@shaw.ca,Ellie,Rock,7/25/10 00:00,214,Sullivan,MPEG audio file,+1 (867) 920-2233,X1A 1N6,North  America,NT,All I Really Want,9.38M,284891,1,1,0.99,0.99
For Those About To Rock We Salute You,AC/DC,Yellowknife,,"Angus Young, Malcolm Young, Brian Johnson",Canada,33,ellie.sullivan@shaw.ca,Ellie,Rock,7/25/10 00:00,214,Sullivan,MPEG audio file,+1 (867) 920-2233,X1A 1N6,North  America,NT,Spellbound,8.82M,270863,1,2,1.98,0.99
Jagged Little Pill,Alanis Morissette,Yellowknife,,Alanis Morissette & Glenn Ballard,Canada,33,ellie.sullivan@shaw.ca,Ellie,Rock,7/25/10 00:00,214,Sullivan,MPEG audio file,+1 (867) 920-2233,X1A 1N6,North  America,NT,You Learn,7.82M,239699,1,3,2.97,0.99
Big Ones,Aerosmith,Yellowknife,,"Steven Tyler, Jim Vallance",Canada,33,ellie.sullivan@shaw.ca,Ellie,Rock,7/25/10 00:00,214,Sullivan,MPEG audio file,+1 (867) 920-2233,X1A 1N6,North  America,NT,Deuces Are Wild,7.07M,215875,1,5,4.95,0.99
Balls to the Wall,Accept,Yellowknife,,,Canada,33,ellie.sullivan@shaw.ca,Ellie,Rock,7/25/10 00:00,214,Sullivan,Protected AAC audio file,+1 (867) 920-2233,X1A 1N6,North  America,NT,Balls to the Wall,5.51M,342562,1,1,0.99,0.99
Out Of Exile,Audioslave,Bordeaux,,"Cornell, Commerford, Morello, Wilk",France,42,wyatt.girard@yahoo.fr,Wyatt,Alternative & Punk,7/30/10 00:00,215,Girard,MPEG audio file,+33 05 56 96 96 96,33000,Europe,,Yesterday To Tomorrow,8.94M,273763,1,1,0.99,0.99
The Best Of Billy Cobham,Billy Cobham,Bordeaux,,Billy Cobham,France,42,wyatt.girard@yahoo.fr,Wyatt,Jazz,7/30/10 00:00,215,Girard,MPEG audio file,+33 05 56 96 96 96,33000,Europe,,"Spanish moss-""A sound portrait""-Spanish moss",8.22M,248084,1,1,0.99,0.99
Alcohol Fueled Brewtality Live! [Disc 1],Black Label Society,Bordeaux,,,France,42,wyatt.girard@yahoo.fr,Wyatt,Metal,7/30/10 00:00,215,Girard,MPEG audio file,+33 05 56 96 96 96,33000,Europe,,The Begining... At Last,11.97M,365662,1,2,1.98,0.99
Black Sabbath Vol. 4 (Remaster),Black Sabbath,Bordeaux,,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",France,42,wyatt.girard@yahoo.fr,Wyatt,Metal,7/30/10 00:00,215,Girard,MPEG audio file,+33 05 56 96 96 96,33000,Europe,,Snowblind,10.81M,331676,1,2,1.98,0.99
Audioslave,Audioslave,Bordeaux,,Audioslave/Chris Cornell,France,42,wyatt.girard@yahoo.fr,Wyatt,Rock,7/30/10 00:00,215,Girard,MPEG audio file,+33 05 56 96 96 96,33000,Europe,,Like a Stone,7.06M,294034,1,2,1.98,0.99
Audioslave,Audioslave,Bordeaux,,Audioslave/Chris Cornell,France,42,wyatt.girard@yahoo.fr,Wyatt,Rock,7/30/10 00:00,215,Girard,MPEG audio file,+33 05 56 96 96 96,33000,Europe,,The Last Remaining Light,7.62M,317492,1,2,1.98,0.99
Body Count,Body Count,Bordeaux,,,France,42,wyatt.girard@yahoo.fr,Wyatt,Alternative & Punk,7/30/10 00:00,215,Girard,MPEG audio file,+33 05 56 96 96 96,33000,Europe,,A Statistic,0.21M,6373,1,4,3.96,0.99
Warner 25 Anos,AntÃ´nio Carlos Jobim,Bordeaux,,,France,42,wyatt.girard@yahoo.fr,Wyatt,Jazz,7/30/10 00:00,215,Girard,MPEG audio file,+33 05 56 96 96 96,33000,Europe,,Falando De Amor,7.12M,219663,1,4,3.96,0.99
Plays Metallica By Four Cellos,Apocalyptica,Bordeaux,,Apocalyptica,France,42,wyatt.girard@yahoo.fr,Wyatt,Metal,7/30/10 00:00,215,Girard,MPEG audio file,+33 05 56 96 96 96,33000,Europe,,The Unforgiven,10.42M,322925,1,4,3.96,0.99
BackBeat Soundtrack,BackBeat,Bordeaux,,Eddie Cochran/Jerry Capehart,France,42,wyatt.girard@yahoo.fr,Wyatt,Rock And Roll,7/30/10 00:00,215,Girard,MPEG audio file,+33 05 56 96 96 96,33000,Europe,,C'Mon Everybody,2.25M,140199,1,4,3.96,0.99
Facelift,Alice In Chains,Bordeaux,,Jerry Cantrell,France,42,wyatt.girard@yahoo.fr,Wyatt,Rock,7/30/10 00:00,215,Girard,MPEG audio file,+33 05 56 96 96 96,33000,Europe,,Sea Of Sorrow,11.32M,349831,1,5,4.95,0.99
Facelift,Alice In Chains,Bordeaux,,"Jerry Cantrell, Layne Staley",France,42,wyatt.girard@yahoo.fr,Wyatt,Rock,7/30/10 00:00,215,Girard,MPEG audio file,+33 05 56 96 96 96,33000,Europe,,Real Thing,7.94M,243879,1,5,4.95,0.99
Chemical Wedding,Bruce Dickinson,Buenos Aires,,Roy Z,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Metal,8/7/10 00:00,216,Gutierrez,MPEG audio file,+54 (0)11 4311 4333,1106,South America,,Chemical Wedding,8.02M,246177,1,5,4.95,0.99
Chemical Wedding,Bruce Dickinson,Santiago,,Roy Z,Chile,57,luisrojas@yahoo.cl,Luis,Metal,8/20/10 00:00,217,Rojas,MPEG audio file,+56 (0)2 635 4444,,South America,,The Tower,9.44M,285257,1,1,0.99,0.99
Chemical Wedding,Bruce Dickinson,Bangalore,,Roy Z,India,59,puja_srivastava@yahoo.in,Puja,Metal,8/20/10 00:00,218,Srivastava,MPEG audio file,+91 080 22289999,560001,Asia,,Trupets Of Jericho,11.82M,359131,1,4,3.96,0.99
Chemical Wedding,Bruce Dickinson,Bangalore,,Roy Z,India,59,puja_srivastava@yahoo.in,Puja,Metal,8/20/10 00:00,218,Srivastava,MPEG audio file,+91 080 22289999,560001,Asia,,Gates Of Urizen,8.63M,265351,1,5,4.95,0.99
Chemical Wedding,Bruce Dickinson,Santiago,,Adrian Smith,Chile,57,luisrojas@yahoo.cl,Luis,Metal,8/20/10 00:00,217,Rojas,MPEG audio file,+56 (0)2 635 4444,,South America,,Killing Floor,8.85M,269557,1,5,4.95,0.99
The Best Of Buddy Guy - The Millenium Collection,Buddy Guy,Stuttgart,,Al Perkins/Willie Dixon,Germany,2,leonekohler@surfeu.de,Leonie,Blues,8/21/10 00:00,219,Kahler,MPEG audio file,+49 0711 2842222,70174,Europe,,When My Left Eye Jumps,7.69M,235311,1,1,0.99,0.99
Chemical Wedding,Bruce Dickinson,Stuttgart,,Roy Z,Germany,2,leonekohler@surfeu.de,Leonie,Metal,8/21/10 00:00,219,Kahler,MPEG audio file,+49 0711 2842222,70174,Europe,,The Alchemist,16.55M,509413,1,1,0.99,0.99
The Best Of Buddy Guy - The Millenium Collection,Buddy Guy,Stuttgart,,Buddy Guy,Germany,2,leonekohler@surfeu.de,Leonie,Blues,8/21/10 00:00,219,Kahler,MPEG audio file,+49 0711 2842222,70174,Europe,,Stone Crazy,14.18M,433397,1,2,1.98,0.99
The Best Of Buddy Guy - The Millenium Collection,Buddy Guy,Stuttgart,,Eurreal Montgomery,Germany,2,leonekohler@surfeu.de,Leonie,Blues,8/21/10 00:00,219,Kahler,MPEG audio file,+49 0711 2842222,70174,Europe,,First Time I Met The Blues,4.60M,140434,1,2,1.98,0.99
Prenda Minha,Caetano Veloso,Prague,,Caetano Veloso,Czech Republic,6,hholy@gmail.com,Helena,Latin,8/22/10 00:00,220,Hola,MPEG audio file,+420 2 4177 0449,14300,Europe,,"Texto ""Verdade Tropical""",2.75M,84088,1,1,0.99,0.99
Prenda Minha,Caetano Veloso,Prague,,Chico Buarque,Czech Republic,6,hholy@gmail.com,Helena,Latin,8/22/10 00:00,220,Hola,MPEG audio file,+420 2 4177 0449,14300,Europe,,Carolina,5.92M,181812,1,2,1.98,0.99
Prenda Minha,Caetano Veloso,Prague,,Tradicional,Czech Republic,6,hholy@gmail.com,Helena,Latin,8/22/10 00:00,220,Hola,MPEG audio file,+420 2 4177 0449,14300,Europe,,Prenda Minha,3.23M,99369,1,3,2.97,0.99
Prenda Minha,Caetano Veloso,Prague,,Caetano Veloso - Djavan,Czech Republic,6,hholy@gmail.com,Helena,Latin,8/22/10 00:00,220,Hola,MPEG audio file,+420 2 4177 0449,14300,Europe,,Linha Do Equador,10.00M,299337,1,4,3.96,0.99
Prenda Minha,Caetano Veloso,Prague,,Fausto Nilo - Armandinho,Czech Republic,6,hholy@gmail.com,Helena,Latin,8/22/10 00:00,220,Hola,MPEG audio file,+420 2 4177 0449,14300,Europe,,Vida Boa,9.41M,281730,1,4,3.96,0.99
The Best Of Buddy Guy - The Millenium Collection,Buddy Guy,Prague,,Robert Geddins/Ron Badger/Sheldon Feinberg,Czech Republic,6,hholy@gmail.com,Helena,Blues,8/22/10 00:00,220,Hola,MPEG audio file,+420 2 4177 0449,14300,Europe,,My Time After Awhile,6.02M,182491,1,5,4.95,0.99
Afrociberdelia,Chico Science & NaÃ§Ã£o Zumbi,Rio de Janeiro,Riotur,Chico Science,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Latin,8/25/10 00:00,221,Almeida,MPEG audio file,+55 (21) 2271-7000,20040-020,South America,RJ,Um SatÃ©lite Na CabeÃ§a,4.27M,126615,1,1,0.99,0.99
Afrociberdelia,Chico Science & NaÃ§Ã£o Zumbi,Rio de Janeiro,Riotur,Chico Science,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Latin,8/25/10 00:00,221,Almeida,MPEG audio file,+55 (21) 2271-7000,20040-020,South America,RJ,Samba Do Lado,7.54M,227317,1,1,0.99,0.99
Minha Historia,Chico Buarque,Rio de Janeiro,Riotur,,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Latin,8/25/10 00:00,221,Almeida,MPEG audio file,+55 (21) 2271-7000,20040-020,South America,RJ,Meu Caro Amigo,8.78M,260257,1,3,2.97,0.99
Afrociberdelia,Chico Science & NaÃ§Ã£o Zumbi,Rio de Janeiro,Riotur,Chico Science,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Latin,8/25/10 00:00,221,Almeida,MPEG audio file,+55 (21) 2271-7000,20040-020,South America,RJ,Mateus Enter,1.10M,33149,1,3,2.97,0.99
Afrociberdelia,Chico Science & NaÃ§Ã£o Zumbi,Rio de Janeiro,Riotur,Chico Science,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Latin,8/25/10 00:00,221,Almeida,MPEG audio file,+55 (21) 2271-7000,20040-020,South America,RJ,Amor De Muito,5.88M,175333,1,3,2.97,0.99
Da Lama Ao Caos,Chico Science & NaÃ§Ã£o Zumbi,Rio de Janeiro,Riotur,,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Latin,8/25/10 00:00,221,Almeida,MPEG audio file,+55 (21) 2271-7000,20040-020,South America,RJ,Banditismo Por Uma Questa,8.15M,243644,1,3,2.97,0.99
Minha Historia,Chico Buarque,Rio de Janeiro,Riotur,,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Latin,8/25/10 00:00,221,Almeida,MPEG audio file,+55 (21) 2271-7000,20040-020,South America,RJ,Morena De Angola,6.37M,186801,1,4,3.96,0.99
Minha Historia,Chico Buarque,Rio de Janeiro,Riotur,,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Latin,8/25/10 00:00,221,Almeida,MPEG audio file,+55 (21) 2271-7000,20040-020,South America,RJ,Vai Passar,12.36M,369763,1,4,3.96,0.99
Da Lama Ao Caos,Chico Science & NaÃ§Ã£o Zumbi,Rio de Janeiro,Riotur,,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Latin,8/25/10 00:00,221,Almeida,MPEG audio file,+55 (21) 2271-7000,20040-020,South America,RJ,Maracatu De Tiro Certeiro,2.90M,88868,1,5,4.95,0.99
Chill: Brazil (Disc 1),Marcos Valle,Reno,,Luiz Melodia/Ricardo Augusto,USA,21,kachase@hotmail.com,Kathy,Latin,8/30/10 00:00,222,Chase,MPEG audio file,+1 (775) 223-7665,89503,North  America,NV,MistÃ©rio da RaÃ§a,6.19M,184320,1,1,0.99,0.99
Cidade Negra - Hits,Cidade Negra,Reno,,Bino/Da Gama/Ras Bernardo,USA,21,kachase@hotmail.com,Kathy,Reggae,8/30/10 00:00,222,Chase,MPEG audio file,+1 (775) 223-7665,89503,North  America,NV,Falar A Verdade,8.19M,244950,1,2,1.98,0.99
BBC Sessions [Disc 1] [Live],Led Zeppelin,Reno,,Jimmy Page/John Bonham/John Paul Jones,USA,21,kachase@hotmail.com,Kathy,Rock,8/30/10 00:00,222,Chase,MPEG audio file,+1 (775) 223-7665,89503,North  America,NV,Communication Breakdown,6.29M,192653,1,2,1.98,0.99
Carnaval 2001,Various Artists,Reno,,,USA,21,kachase@hotmail.com,Kathy,Soundtrack,8/30/10 00:00,222,Chase,MPEG audio file,+1 (775) 223-7665,89503,North  America,NV,Camisa Verde 2001,9.63M,283454,1,2,1.98,0.99
Chill: Brazil (Disc 2),AntÃ´nio Carlos Jobim,Reno,,VÃ¡rios,USA,21,kachase@hotmail.com,Kathy,Latin,8/30/10 00:00,222,Chase,MPEG audio file,+1 (775) 223-7665,89503,North  America,NV,Tarde Em ItapoÃ£,10.34M,313704,1,3,2.97,0.99
Na Pista,ClÃ¡udio Zoli,Reno,,,USA,21,kachase@hotmail.com,Kathy,Latin,8/30/10 00:00,222,Chase,MPEG audio file,+1 (775) 223-7665,89503,North  America,NV,Felicidade Urgente,8.87M,266605,1,3,2.97,0.99
Chill: Brazil (Disc 1),Marcos Valle,Reno,,Jorge Ben,USA,21,kachase@hotmail.com,Kathy,Latin,8/30/10 00:00,222,Chase,MPEG audio file,+1 (775) 223-7665,89503,North  America,NV,Mas Que Nada,8.26M,248398,1,3,2.97,0.99
AxÃ© Bahia 2001,Various Artists,Reno,,Luiz Wanderley/Paulo Levi,USA,21,kachase@hotmail.com,Kathy,Pop,8/30/10 00:00,222,Chase,MPEG audio file,+1 (775) 223-7665,89503,North  America,NV,Levada do Amor (Ailoviu),6.46M,190093,1,3,2.97,0.99
Bongo Fury,Frank Zappa & Captain Beefheart,Reno,,Frank Zappa,USA,21,kachase@hotmail.com,Kathy,Rock,8/30/10 00:00,222,Chase,MPEG audio file,+1 (775) 223-7665,89503,North  America,NV,Advance Romance,22.08M,677694,1,3,2.97,0.99
AcÃºstico MTV [Live],Cidade Negra,Reno,,Bino Farias/Da Gamma/LazÃ£o/RÃ¡s Bernard,USA,21,kachase@hotmail.com,Kathy,Reggae,8/30/10 00:00,222,Chase,MPEG audio file,+1 (775) 223-7665,89503,North  America,NV,Pensamento,5.75M,173008,1,4,3.96,0.99
AcÃºstico MTV [Live],Cidade Negra,Reno,,Herbert Vianna,USA,21,kachase@hotmail.com,Kathy,Reggae,8/30/10 00:00,222,Chase,MPEG audio file,+1 (775) 223-7665,89503,North  America,NV,Soldado Da Paz,6.46M,194220,1,4,3.96,0.99
Cidade Negra - Hits,Cidade Negra,Reno,,Fausto Nilo/Moraes Moreira/Pepeu Gomes,USA,21,kachase@hotmail.com,Kathy,Reggae,8/30/10 00:00,222,Chase,MPEG audio file,+1 (775) 223-7665,89503,North  America,NV,Eu TambÃ©m Quero Beijar,7.03M,211147,1,4,3.96,0.99
Chill: Brazil (Disc 2),AntÃ´nio Carlos Jobim,Reno,,VÃ¡rios,USA,21,kachase@hotmail.com,Kathy,Latin,8/30/10 00:00,222,Chase,MPEG audio file,+1 (775) 223-7665,89503,North  America,NV,Um Jantar Pra Dois,7.82M,237714,1,5,4.95,0.99
BBC Sessions [Disc 1] [Live],Led Zeppelin,Reno,,Willie Dixon,USA,21,kachase@hotmail.com,Kathy,Rock,8/30/10 00:00,222,Chase,MPEG audio file,+1 (775) 223-7665,89503,North  America,NV,I Can't Quit You Baby(2),12.38M,380551,1,5,4.95,0.99
Garage Inc. (Disc 1),Metallica,Porto,,Traditional,Portugal,35,masampaio@sapo.pt,Madalena,Metal,9/7/10 00:00,223,Sampaio,MPEG audio file,+351 (225) 022-448,,Europe,,Whiskey In The Jar,9.94M,305005,1,1,0.99,0.99
Greatest Hits II,Queen,Berlin,,Queen & David Bowie,Germany,38,nschroder@surfeu.de,Niklas,Rock,9/20/10 00:00,225,Schroeder,MPEG audio file,+49 030 2141444,10779,Europe,,Under Pressure,7.74M,236617,1,1,0.99,0.99
Garage Inc. (Disc 1),Metallica,Berlin,,Collins/Van Zandt,Germany,36,hannah.schneider@yahoo.de,Hannah,Metal,9/20/10 00:00,224,Schneider,MPEG audio file,+49 030 26550280,10789,Europe,,Tuesday's Gone,17.90M,545750,1,3,2.97,0.99
Greatest Hits II,Queen,Berlin,,Queen,Germany,38,nschroder@surfeu.de,Niklas,Rock,9/20/10 00:00,225,Schroeder,MPEG audio file,+49 030 2141444,10779,Europe,,I Want It All,7.88M,241684,1,3,2.97,0.99
Garage Inc. (Disc 1),Metallica,Berlin,,Molaney/Morris/Roberts/Wainwright,Germany,36,hannah.schneider@yahoo.de,Hannah,Metal,9/20/10 00:00,224,Schneider,MPEG audio file,+49 030 26550280,10789,Europe,,The More I See,9.38M,287973,1,5,4.95,0.99
Greatest Hits II,Queen,Paris,,Queen,France,40,dominiquelefebvre@gmail.com,Dominique,Rock,9/21/10 00:00,226,Lefebvre,MPEG audio file,+33 01 47 42 71 71,75002,Europe,,I'm Going Slightly Mad,8.19M,248032,1,1,0.99,0.99
Greatest Hits II,Queen,Paris,,Queen,France,40,dominiquelefebvre@gmail.com,Dominique,Rock,9/21/10 00:00,226,Lefebvre,MPEG audio file,+33 01 47 42 71 71,75002,Europe,,Breakthru,8.15M,249234,1,5,4.95,0.99
Greatest Hits II,Queen,Paris,,Queen,France,40,dominiquelefebvre@gmail.com,Dominique,Rock,9/21/10 00:00,226,Lefebvre,MPEG audio file,+33 01 47 42 71 71,75002,Europe,,Headlong,8.92M,273057,1,5,4.95,0.99
Greatest Hits II,Queen,Paris,,Queen,France,40,dominiquelefebvre@gmail.com,Dominique,Rock,9/21/10 00:00,226,Lefebvre,MPEG audio file,+33 01 47 42 71 71,75002,Europe,,Innuendo,12.66M,387761,1,5,4.95,0.99
Greatest Hits II,Queen,Helsinki,,Queen,Finland,44,terhi.hamalainen@apple.fi,Terhi,Rock,9/22/10 00:00,227,Hamamalinen,MPEG audio file,+358 09 870 2000,530,Europe,,The Show Must Go On,8.53M,263784,1,1,0.99,0.99
Greatest Kiss,Kiss,Helsinki,,Paul Stanley,Finland,44,terhi.hamalainen@apple.fi,Terhi,Rock,9/22/10 00:00,227,Hamamalinen,MPEG audio file,+358 09 870 2000,530,Europe,,Hard Luck Woman,7.11M,216032,1,2,1.98,0.99
Greatest Kiss,Kiss,Helsinki,,"Paul Stanley, Vincent Poncia, Desmond Child",Finland,44,terhi.hamalainen@apple.fi,Terhi,Rock,9/22/10 00:00,227,Hamamalinen,MPEG audio file,+358 09 870 2000,530,Europe,,I Was Made For Loving You,9.02M,271360,1,3,2.97,0.99
Greatest Kiss,Kiss,Helsinki,,"S. Penridge, Bob Ezrin, Peter Criss",Finland,44,terhi.hamalainen@apple.fi,Terhi,Rock,9/22/10 00:00,227,Hamamalinen,MPEG audio file,+358 09 870 2000,530,Europe,,Beth,5.36M,166974,1,3,2.97,0.99
Greatest Kiss,Kiss,Helsinki,,Gene Simmons,Finland,44,terhi.hamalainen@apple.fi,Terhi,Rock,9/22/10 00:00,227,Hamamalinen,MPEG audio file,+358 09 870 2000,530,Europe,,Plaster Caster,6.80M,207333,1,4,3.96,0.99
Greatest Kiss,Kiss,Helsinki,,"Gene Simmons, S. Coronel",Finland,44,terhi.hamalainen@apple.fi,Terhi,Rock,9/22/10 00:00,227,Hamamalinen,MPEG audio file,+358 09 870 2000,530,Europe,,Goin' Blind,7.05M,216215,1,5,4.95,0.99
Into The Light,David Coverdale,Madrid,,David Coverdale,Spain,50,enrique_munoz@yahoo.es,Enrique,Rock,9/25/10 00:00,228,Muaz,MPEG audio file,+34 914 454 454,28015,Europe,,River Song,14.36M,439510,1,3,2.97,0.99
International Superhits,Green Day,Madrid,,Billie Joe Armstrong -Words Green Day -Music,Spain,50,enrique_munoz@yahoo.es,Enrique,Alternative & Punk,9/25/10 00:00,228,Muaz,MPEG audio file,+34 914 454 454,28015,Europe,,Jaded,2.95M,90331,1,4,3.96,0.99
Heart of the Night,Spyro Gyra,Madrid,,,Spain,50,enrique_munoz@yahoo.es,Enrique,Jazz,9/25/10 00:00,228,Muaz,MPEG audio file,+34 914 454 454,28015,Europe,,J Squared,9.48M,288757,1,4,3.96,0.99
The Essential Miles Davis [Disc 1],Miles Davis,Bangalore,,Miles Davis,India,59,puja_srivastava@yahoo.in,Puja,Jazz,9/30/10 00:00,229,Srivastava,MPEG audio file,+91 080 22289999,560001,Asia,,Jeru,6.22M,193410,1,1,0.99,0.99
Up An' Atom,Gene Krupa,Bangalore,,,India,59,puja_srivastava@yahoo.in,Puja,Jazz,9/30/10 00:00,229,Srivastava,MPEG audio file,+91 080 22289999,560001,Asia,,Blue Rythm Fantasy,11.20M,348212,1,2,1.98,0.99
The Essential Miles Davis [Disc 2],Miles Davis,Bangalore,,Miles Davis,India,59,puja_srivastava@yahoo.in,Puja,Jazz,9/30/10 00:00,229,Srivastava,MPEG audio file,+91 080 22289999,560001,Asia,,Black Satin,10.53M,316682,1,2,1.98,0.99
Minha Historia,Chico Buarque,Bangalore,,,India,59,puja_srivastava@yahoo.in,Puja,Latin,9/30/10 00:00,229,Srivastava,MPEG audio file,+91 080 22289999,560001,Asia,,Um Indio,6.45M,195944,1,2,1.98,0.99
Sambas De Enredo 2001,Various Artists,Bangalore,,Bizuca/ClÃ³vis PÃª/Gilson Bernini/Marelo D'Aguia,India,59,puja_srivastava@yahoo.in,Puja,Latin,9/30/10 00:00,229,Srivastava,MPEG audio file,+91 080 22289999,560001,Asia,,Mangueira,10.00M,298318,1,3,2.97,0.99
Minha HistÃ³ria,Os Mutantes,Bangalore,,Orestes Barbosa-SÃ­lvio Caldas,India,59,puja_srivastava@yahoo.in,Puja,Alternative & Punk,9/30/10 00:00,229,Srivastava,MPEG audio file,+91 080 22289999,560001,Asia,,ChÃ£o De Estrelas,9.43M,284813,1,4,3.96,0.99
Up An' Atom,Gene Krupa,Bangalore,,,India,59,puja_srivastava@yahoo.in,Puja,Jazz,9/30/10 00:00,229,Srivastava,MPEG audio file,+91 080 22289999,560001,Asia,,Bop Boogie,6.09M,189596,1,4,3.96,0.99
MK III The Final Concerts [Disc 1],Deep Purple,Bangalore,,Coverdale,India,59,puja_srivastava@yahoo.in,Puja,Rock,9/30/10 00:00,229,Srivastava,MPEG audio file,+91 080 22289999,560001,Asia,,Stormbringer,9.05M,277133,1,4,3.96,0.99
Supernatural,Santana,Bangalore,,Carlos Santana & KC Porter,India,59,puja_srivastava@yahoo.in,Puja,Rock,9/30/10 00:00,229,Srivastava,MPEG audio file,+91 080 22289999,560001,Asia,,El Farol,9.60M,291160,1,4,3.96,0.99
Minha Historia,Chico Buarque,Bangalore,,,India,59,puja_srivastava@yahoo.in,Puja,Latin,9/30/10 00:00,229,Srivastava,MPEG audio file,+91 080 22289999,560001,Asia,,Fora Da Ordem,11.75M,354011,1,5,4.95,0.99
VinÃ­cius De Moraes - Sem Limite,Toquinho & VinÃ­cius,Edmonton,Telus,,Canada,14,mphilips12@shaw.ca,Mark,Bossa Nova,10/8/10 00:00,230,Philips,MPEG audio file,+1 (780) 434-4554,T6G 2C7,North  America,AB,Onde Anda VocÃª,5.55M,168437,1,4,3.96,0.99
VinÃ­cius De Moraes - Sem Limite,Toquinho & VinÃ­cius,Vancouver,Rogers Canada,,Canada,15,jenniferp@rogers.ca,Jennifer,Bossa Nova,10/21/10 00:00,231,Peterson,MPEG audio file,+1 (604) 688-2255,V6C 1G8,North  America,BC,Samba Da Volta,5.68M,170631,1,1,0.99,0.99
VinÃ­cius De Moraes - Sem Limite,Toquinho & VinÃ­cius,Vancouver,Rogers Canada,,Canada,15,jenniferp@rogers.ca,Jennifer,Bossa Nova,10/21/10 00:00,231,Peterson,MPEG audio file,+1 (604) 688-2255,V6C 1G8,North  America,BC,Canto De Ossanha,6.77M,204956,1,1,0.99,0.99
